"Título de trazado: 1. table nursery. 05/05/22"
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensidad, lux (LGR S/N: 21258716, SEN S/N: 21258716)","Acoplador adjunto (LGR S/N: 21258716)","Host conectado (LGR S/N: 21258716)","Acoplador separado (LGR S/N: 21258716)","Parado (LGR S/N: 21258716)","Final de archivo (LGR S/N: 21258716)"
4848,06/08/22 04:50:00 AM,23.100,0.0,,,,,
4849,06/08/22 05:00:00 AM,23.100,0.0,,,,,
4850,06/08/22 05:10:00 AM,23.100,0.0,,,,,
4851,06/08/22 05:20:00 AM,23.100,0.0,,,,,
4852,06/08/22 05:30:00 AM,23.100,0.0,,,,,
4853,06/08/22 05:40:00 AM,23.100,0.0,,,,,
4854,06/08/22 05:50:00 AM,23.100,0.0,,,,,
4855,06/08/22 06:00:00 AM,23.100,10.8,,,,,
4856,06/08/22 06:10:00 AM,23.100,0.0,,,,,
4857,06/08/22 06:20:00 AM,23.100,10.8,,,,,
4858,06/08/22 06:30:00 AM,23.100,86.1,,,,,
4859,06/08/22 06:40:00 AM,23.100,64.6,,,,,
4860,06/08/22 06:50:00 AM,23.100,43.1,,,,,
4861,06/08/22 07:00:00 AM,23.100,107.6,,,,,
4862,06/08/22 07:10:00 AM,23.100,161.5,,,,,
4863,06/08/22 07:20:00 AM,23.100,32.3,,,,,
4864,06/08/22 07:30:00 AM,23.100,150.7,,,,,
4865,06/08/22 07:40:00 AM,23.100,43.1,,,,,
4866,06/08/22 07:50:00 AM,23.100,107.6,,,,,
4867,06/08/22 08:00:00 AM,23.100,75.3,,,,,
4868,06/08/22 08:10:00 AM,23.100,538.2,,,,,
4869,06/08/22 08:20:00 AM,23.196,301.4,,,,,
4870,06/08/22 08:30:00 AM,23.196,226.0,,,,,
4871,06/08/22 08:40:00 AM,23.196,247.6,,,,,
4872,06/08/22 08:50:00 AM,23.196,258.3,,,,,
4873,06/08/22 09:00:00 AM,23.196,279.9,,,,,
4874,06/08/22 09:10:00 AM,23.292,312.2,,,,,
4875,06/08/22 09:20:00 AM,23.292,387.5,,,,,
4876,06/08/22 09:30:00 AM,23.292,570.5,,,,,
4877,06/08/22 09:40:00 AM,23.292,419.8,,,,,
4878,06/08/22 09:50:00 AM,23.292,344.4,,,,,
4879,06/08/22 10:00:00 AM,23.292,613.5,,,,,
4880,06/08/22 10:10:00 AM,23.292,387.5,,,,,
4881,06/08/22 10:20:00 AM,23.292,473.6,,,,,
4882,06/08/22 10:30:00 AM,23.292,322.9,,,,,
4883,06/08/22 10:40:00 AM,23.292,333.7,,,,,
4884,06/08/22 10:50:00 AM,23.292,473.6,,,,,
4885,06/08/22 11:00:00 AM,23.292,484.4,,,,,
4886,06/08/22 11:10:00 AM,23.292,495.1,,,,,
4887,06/08/22 11:20:00 AM,23.292,495.1,,,,,
4888,06/08/22 11:30:00 AM,23.292,473.6,,,,,
4889,06/08/22 11:40:00 AM,23.388,333.7,,,,,
4890,06/08/22 11:50:00 AM,23.388,409.0,,,,,
4891,06/08/22 12:00:00 PM,23.388,495.1,,,,,
4892,06/08/22 12:10:00 PM,23.292,462.9,,,,,
4893,06/08/22 12:20:00 PM,23.388,322.9,,,,,
4894,06/08/22 12:30:00 PM,23.388,430.6,,,,,
4895,06/08/22 12:40:00 PM,23.388,398.3,,,,,
4896,06/08/22 12:50:00 PM,23.388,409.0,,,,,
4897,06/08/22 01:00:00 PM,23.388,409.0,,,,,
4898,06/08/22 01:10:00 PM,23.388,322.9,,,,,
4899,06/08/22 01:20:00 PM,23.388,344.4,,,,,
4900,06/08/22 01:30:00 PM,23.484,333.7,,,,,
4901,06/08/22 01:40:00 PM,23.484,204.5,,,,,
4902,06/08/22 01:50:00 PM,23.484,344.4,,,,,
4903,06/08/22 02:00:00 PM,23.484,344.4,,,,,
4904,06/08/22 02:10:00 PM,23.484,193.8,,,,,
4905,06/08/22 02:20:00 PM,23.484,279.9,,,,,
4906,06/08/22 02:30:00 PM,23.484,172.2,,,,,
4907,06/08/22 02:40:00 PM,23.484,150.7,,,,,
4908,06/08/22 02:50:00 PM,23.484,129.2,,,,,
4909,06/08/22 03:00:00 PM,23.484,139.9,,,,,
4910,06/08/22 03:10:00 PM,23.484,172.2,,,,,
4911,06/08/22 03:20:00 PM,23.484,193.8,,,,,
4912,06/08/22 03:30:00 PM,23.484,193.8,,,,,
4913,06/08/22 03:40:00 PM,23.484,204.5,,,,,
4914,06/08/22 03:50:00 PM,23.484,161.5,,,,,
4915,06/08/22 04:00:00 PM,23.484,75.3,,,,,
4916,06/08/22 04:10:00 PM,23.484,64.6,,,,,
4917,06/08/22 04:20:00 PM,23.484,86.1,,,,,
4918,06/08/22 04:30:00 PM,23.388,64.6,,,,,
4919,06/08/22 04:40:00 PM,23.388,64.6,,,,,
4920,06/08/22 04:50:00 PM,23.388,247.6,,,,,
4921,06/08/22 05:00:00 PM,23.388,53.8,,,,,
4922,06/08/22 05:10:00 PM,23.388,53.8,,,,,
4923,06/08/22 05:20:00 PM,23.388,75.3,,,,,
4924,06/08/22 05:30:00 PM,23.388,215.3,,,,,
4925,06/08/22 05:40:00 PM,23.292,21.5,,,,,
4926,06/08/22 05:50:00 PM,23.292,118.4,,,,,
4927,06/08/22 06:00:00 PM,23.292,0.0,,,,,
4928,06/08/22 06:10:00 PM,23.292,0.0,,,,,
4929,06/08/22 06:20:00 PM,23.292,0.0,,,,,
4930,06/08/22 06:30:00 PM,23.292,0.0,,,,,
4931,06/08/22 06:40:00 PM,23.292,0.0,,,,,
4932,06/08/22 06:50:00 PM,23.292,0.0,,,,,
4933,06/08/22 07:00:00 PM,23.292,0.0,,,,,
4934,06/08/22 07:10:00 PM,23.292,0.0,,,,,
4935,06/08/22 07:20:00 PM,23.292,0.0,,,,,
4936,06/08/22 07:30:00 PM,23.292,0.0,,,,,
4937,06/08/22 07:40:00 PM,23.292,0.0,,,,,
4938,06/08/22 07:50:00 PM,23.292,0.0,,,,,
4939,06/08/22 08:00:00 PM,23.292,0.0,,,,,
4940,06/08/22 08:10:00 PM,23.292,0.0,,,,,
4941,06/08/22 08:20:00 PM,23.292,0.0,,,,,
4942,06/08/22 08:30:00 PM,23.292,0.0,,,,,
4943,06/08/22 08:40:00 PM,23.292,0.0,,,,,
4944,06/08/22 08:50:00 PM,23.292,0.0,,,,,
4945,06/08/22 09:00:00 PM,23.292,0.0,,,,,
4946,06/08/22 09:10:00 PM,23.292,0.0,,,,,
4947,06/08/22 09:20:00 PM,23.196,0.0,,,,,
4948,06/08/22 09:30:00 PM,23.196,0.0,,,,,
4949,06/08/22 09:40:00 PM,23.196,0.0,,,,,
4950,06/08/22 09:50:00 PM,23.196,0.0,,,,,
4951,06/08/22 10:00:00 PM,23.196,0.0,,,,,
4952,06/08/22 10:10:00 PM,23.196,0.0,,,,,
4953,06/08/22 10:20:00 PM,23.196,0.0,,,,,
4954,06/08/22 10:30:00 PM,23.196,0.0,,,,,
4955,06/08/22 10:40:00 PM,23.196,0.0,,,,,
4956,06/08/22 10:50:00 PM,23.196,0.0,,,,,
4957,06/08/22 11:00:00 PM,23.196,0.0,,,,,
4958,06/08/22 11:10:00 PM,23.196,0.0,,,,,
4959,06/08/22 11:20:00 PM,23.196,0.0,,,,,
4960,06/08/22 11:30:00 PM,23.196,0.0,,,,,
4961,06/08/22 11:40:00 PM,23.196,0.0,,,,,
4962,06/08/22 11:50:00 PM,23.196,0.0,,,,,
4963,06/09/22 12:00:00 AM,23.196,0.0,,,,,
4964,06/09/22 12:10:00 AM,23.196,0.0,,,,,
4965,06/09/22 12:20:00 AM,23.196,0.0,,,,,
4966,06/09/22 12:30:00 AM,23.196,0.0,,,,,
4967,06/09/22 12:40:00 AM,23.196,0.0,,,,,
4968,06/09/22 12:50:00 AM,23.196,0.0,,,,,
4969,06/09/22 01:00:00 AM,23.196,0.0,,,,,
4970,06/09/22 01:10:00 AM,23.196,0.0,,,,,
4971,06/09/22 01:20:00 AM,23.100,0.0,,,,,
4972,06/09/22 01:30:00 AM,23.100,0.0,,,,,
4973,06/09/22 01:40:00 AM,23.100,0.0,,,,,
4974,06/09/22 01:50:00 AM,23.100,0.0,,,,,
4975,06/09/22 02:00:00 AM,23.100,0.0,,,,,
4976,06/09/22 02:10:00 AM,23.100,0.0,,,,,
4977,06/09/22 02:20:00 AM,23.100,0.0,,,,,
4978,06/09/22 02:30:00 AM,23.100,0.0,,,,,
4979,06/09/22 02:40:00 AM,23.100,0.0,,,,,
4980,06/09/22 02:50:00 AM,23.100,0.0,,,,,
4981,06/09/22 03:00:00 AM,23.100,0.0,,,,,
4982,06/09/22 03:10:00 AM,23.100,0.0,,,,,
4983,06/09/22 03:20:00 AM,23.100,0.0,,,,,
4984,06/09/22 03:30:00 AM,23.004,0.0,,,,,
4985,06/09/22 03:40:00 AM,23.004,0.0,,,,,
4986,06/09/22 03:50:00 AM,23.004,0.0,,,,,
4987,06/09/22 04:00:00 AM,23.004,0.0,,,,,
4988,06/09/22 04:10:00 AM,23.004,0.0,,,,,
4989,06/09/22 04:20:00 AM,23.004,0.0,,,,,
4990,06/09/22 04:30:00 AM,23.004,0.0,,,,,
4991,06/09/22 04:40:00 AM,23.004,0.0,,,,,
4992,06/09/22 04:50:00 AM,23.004,0.0,,,,,
4993,06/09/22 05:00:00 AM,23.004,0.0,,,,,
4994,06/09/22 05:10:00 AM,23.004,0.0,,,,,
4995,06/09/22 05:20:00 AM,23.004,0.0,,,,,
4996,06/09/22 05:30:00 AM,23.004,0.0,,,,,
4997,06/09/22 05:40:00 AM,23.004,0.0,,,,,
4998,06/09/22 05:50:00 AM,23.004,0.0,,,,,
4999,06/09/22 06:00:00 AM,23.004,0.0,,,,,
5000,06/09/22 06:10:00 AM,23.004,0.0,,,,,
5001,06/09/22 06:20:00 AM,23.004,64.6,,,,,
5002,06/09/22 06:30:00 AM,23.004,32.3,,,,,
5003,06/09/22 06:40:00 AM,23.004,43.1,,,,,
5004,06/09/22 06:50:00 AM,23.004,107.6,,,,,
5005,06/09/22 07:00:00 AM,23.004,269.1,,,,,
5006,06/09/22 07:10:00 AM,23.004,107.6,,,,,
5007,06/09/22 07:20:00 AM,23.004,742.7,,,,,
5008,06/09/22 07:30:00 AM,23.004,527.4,,,,,
5009,06/09/22 07:40:00 AM,23.004,592.0,,,,,
5010,06/09/22 07:50:00 AM,23.100,699.7,,,,,
5011,06/09/22 08:00:00 AM,23.100,430.6,,,,,
5012,06/09/22 08:10:00 AM,23.100,409.0,,,,,
5013,06/09/22 08:20:00 AM,23.100,570.5,,,,,
5014,06/09/22 08:30:00 AM,23.100,462.9,,,,,
5015,06/09/22 08:40:00 AM,23.100,301.4,,,,,
5016,06/09/22 08:50:00 AM,23.100,581.3,,,,,
5017,06/09/22 09:00:00 AM,23.100,796.5,,,,,
5018,06/09/22 09:10:00 AM,23.196,1636.1,,,,,
5019,06/09/22 09:20:00 AM,23.196,409.0,,,,,
5020,06/09/22 09:30:00 AM,23.196,505.9,,,,,
5021,06/09/22 09:40:00 AM,23.196,3444.5,,,,,
5022,06/09/22 09:50:00 AM,23.196,1636.1,,,,,
5023,06/09/22 10:00:00 AM,23.196,538.2,,,,,
5024,06/09/22 10:10:00 AM,23.196,505.9,,,,,
5025,06/09/22 10:20:00 AM,23.196,516.7,,,,,
5026,06/09/22 10:30:00 AM,23.196,1377.8,,,,,
5027,06/09/22 10:40:00 AM,23.196,1463.9,,,,,
5028,06/09/22 10:50:00 AM,23.292,1291.7,,,,,
5029,06/09/22 11:00:00 AM,23.196,936.5,,,,,
5030,06/09/22 11:10:00 AM,23.292,1302.4,,,,,
5031,06/09/22 11:20:00 AM,23.292,699.7,,,,,
5032,06/09/22 11:30:00 AM,23.292,742.7,,,,,
5033,06/09/22 11:40:00 AM,23.292,968.8,,,,,
5034,06/09/22 11:50:00 AM,23.292,1184.0,,,,,
5035,06/09/22 12:00:00 PM,23.292,1259.4,,,,,
5036,06/09/22 12:10:00 PM,23.292,1280.9,,,,,
5037,06/09/22 12:20:00 PM,23.292,1367.0,,,,,
5038,06/09/22 12:30:00 PM,23.388,1216.3,,,,,
5039,06/09/22 12:40:00 PM,23.388,1227.1,,,,,
5040,06/09/22 12:50:00 PM,23.388,1377.8,,,,,
5041,06/09/22 01:00:00 PM,23.388,3100.0,,,,,
5042,06/09/22 01:10:00 PM,23.484,936.5,,,,,
5043,06/09/22 01:20:00 PM,23.581,1280.9,,,,,
5044,06/09/22 01:30:00 PM,23.581,1033.3,,,,,
5045,06/09/22 01:40:00 PM,23.581,3444.5,,,,,
5046,06/09/22 01:50:00 PM,23.581,2411.1,,,,,
5047,06/09/22 02:00:00 PM,23.677,5338.9,,,,,
5048,06/09/22 02:10:00 PM,23.677,4133.4,,,,,
5049,06/09/22 02:20:00 PM,23.581,8611.2,,,,,
5050,06/09/22 02:30:00 PM,23.677,1980.6,,,,,
5051,06/09/22 02:40:00 PM,23.677,1894.5,,,,,
5052,06/09/22 02:50:00 PM,23.677,2152.8,,,,,
5053,06/09/22 03:00:00 PM,23.677,559.7,,,,,
5054,06/09/22 03:10:00 PM,23.677,753.5,,,,,
5055,06/09/22 03:20:00 PM,23.677,893.4,,,,,
5056,06/09/22 03:30:00 PM,23.677,462.9,,,,,
5057,06/09/22 03:40:00 PM,23.677,1108.7,,,,,
5058,06/09/22 03:50:00 PM,23.677,5166.7,,,,,
5059,06/09/22 04:00:00 PM,23.677,4650.0,,,,,
5060,06/09/22 04:10:00 PM,23.677,290.6,,,,,
5061,06/09/22 04:20:00 PM,23.677,1184.0,,,,,
5062,06/09/22 04:30:00 PM,23.677,290.6,,,,,
5063,06/09/22 04:40:00 PM,23.581,516.7,,,,,
5064,06/09/22 04:50:00 PM,23.581,376.7,,,,,
5065,06/09/22 05:00:00 PM,23.581,258.3,,,,,
5066,06/09/22 05:10:00 PM,23.581,473.6,,,,,
5067,06/09/22 05:20:00 PM,23.581,1291.7,,,,,
5068,06/09/22 05:30:00 PM,23.581,139.9,,,,,
5069,06/09/22 05:40:00 PM,23.581,21.5,,,,,
5070,06/09/22 05:50:00 PM,23.581,75.3,,,,,
5071,06/09/22 06:00:00 PM,23.581,0.0,,,,,
5072,06/09/22 06:10:00 PM,23.484,0.0,,,,,
5073,06/09/22 06:20:00 PM,23.484,0.0,,,,,
5074,06/09/22 06:30:00 PM,23.484,0.0,,,,,
5075,06/09/22 06:40:00 PM,23.388,0.0,,,,,
5076,06/09/22 06:50:00 PM,23.388,0.0,,,,,
5077,06/09/22 07:00:00 PM,23.388,0.0,,,,,
5078,06/09/22 07:10:00 PM,23.388,0.0,,,,,
5079,06/09/22 07:20:00 PM,23.292,0.0,,,,,
5080,06/09/22 07:30:00 PM,23.292,0.0,,,,,
5081,06/09/22 07:40:00 PM,23.292,0.0,,,,,
5082,06/09/22 07:50:00 PM,23.292,0.0,,,,,
5083,06/09/22 08:00:00 PM,23.292,0.0,,,,,
5084,06/09/22 08:10:00 PM,23.292,0.0,,,,,
5085,06/09/22 08:20:00 PM,23.292,0.0,,,,,
5086,06/09/22 08:30:00 PM,23.292,0.0,,,,,
5087,06/09/22 08:40:00 PM,23.292,0.0,,,,,
5088,06/09/22 08:50:00 PM,23.292,0.0,,,,,
5089,06/09/22 09:00:00 PM,23.196,0.0,,,,,
5090,06/09/22 09:10:00 PM,23.196,0.0,,,,,
5091,06/09/22 09:20:00 PM,23.196,0.0,,,,,
5092,06/09/22 09:30:00 PM,23.196,0.0,,,,,
5093,06/09/22 09:40:00 PM,23.292,0.0,,,,,
5094,06/09/22 09:50:00 PM,23.292,0.0,,,,,
5095,06/09/22 10:00:00 PM,23.196,0.0,,,,,
5096,06/09/22 10:10:00 PM,23.292,0.0,,,,,
5097,06/09/22 10:20:00 PM,23.292,0.0,,,,,
5098,06/09/22 10:30:00 PM,23.292,0.0,,,,,
5099,06/09/22 10:40:00 PM,23.292,0.0,,,,,
5100,06/09/22 10:50:00 PM,23.292,0.0,,,,,
5101,06/09/22 11:00:00 PM,23.292,0.0,,,,,
5102,06/09/22 11:10:00 PM,23.292,0.0,,,,,
5103,06/09/22 11:20:00 PM,23.292,0.0,,,,,
5104,06/09/22 11:30:00 PM,23.196,0.0,,,,,
5105,06/09/22 11:40:00 PM,23.196,0.0,,,,,
5106,06/09/22 11:50:00 PM,23.196,0.0,,,,,
5107,06/10/22 12:00:00 AM,23.196,0.0,,,,,
5108,06/10/22 12:10:00 AM,23.196,0.0,,,,,
5109,06/10/22 12:20:00 AM,23.196,0.0,,,,,
5110,06/10/22 12:30:00 AM,23.196,0.0,,,,,
5111,06/10/22 12:40:00 AM,23.196,0.0,,,,,
5112,06/10/22 12:50:00 AM,23.196,0.0,,,,,
5113,06/10/22 01:00:00 AM,23.196,0.0,,,,,
5114,06/10/22 01:10:00 AM,23.196,0.0,,,,,
5115,06/10/22 01:20:00 AM,23.196,0.0,,,,,
5116,06/10/22 01:30:00 AM,23.196,0.0,,,,,
5117,06/10/22 01:40:00 AM,23.196,0.0,,,,,
5118,06/10/22 01:50:00 AM,23.100,0.0,,,,,
5119,06/10/22 02:00:00 AM,23.100,0.0,,,,,
5120,06/10/22 02:10:00 AM,23.100,0.0,,,,,
5121,06/10/22 02:20:00 AM,23.100,0.0,,,,,
5122,06/10/22 02:30:00 AM,23.100,0.0,,,,,
5123,06/10/22 02:40:00 AM,23.100,0.0,,,,,
5124,06/10/22 02:50:00 AM,23.100,0.0,,,,,
5125,06/10/22 03:00:00 AM,23.100,0.0,,,,,
5126,06/10/22 03:10:00 AM,23.100,0.0,,,,,
5127,06/10/22 03:20:00 AM,23.100,0.0,,,,,
5128,06/10/22 03:30:00 AM,23.100,0.0,,,,,
5129,06/10/22 03:40:00 AM,23.100,0.0,,,,,
5130,06/10/22 03:50:00 AM,23.100,0.0,,,,,
5131,06/10/22 04:00:00 AM,23.004,0.0,,,,,
5132,06/10/22 04:10:00 AM,23.004,0.0,,,,,
5133,06/10/22 04:20:00 AM,23.004,0.0,,,,,
5134,06/10/22 04:30:00 AM,23.004,0.0,,,,,
5135,06/10/22 04:40:00 AM,23.004,0.0,,,,,
5136,06/10/22 04:50:00 AM,23.004,0.0,,,,,
5137,06/10/22 05:00:00 AM,23.004,0.0,,,,,
5138,06/10/22 05:10:00 AM,23.004,0.0,,,,,
5139,06/10/22 05:20:00 AM,23.004,0.0,,,,,
5140,06/10/22 05:30:00 AM,23.004,0.0,,,,,
5141,06/10/22 05:40:00 AM,23.004,0.0,,,,,
5142,06/10/22 05:50:00 AM,23.004,0.0,,,,,
5143,06/10/22 06:00:00 AM,23.004,0.0,,,,,
5144,06/10/22 06:10:00 AM,23.004,32.3,,,,,
5145,06/10/22 06:20:00 AM,23.004,43.1,,,,,
5146,06/10/22 06:30:00 AM,23.004,64.6,,,,,
5147,06/10/22 06:40:00 AM,23.004,118.4,,,,,
5148,06/10/22 06:50:00 AM,23.004,172.2,,,,,
5149,06/10/22 07:00:00 AM,23.004,247.6,,,,,
5150,06/10/22 07:10:00 AM,23.004,290.6,,,,,
5151,06/10/22 07:20:00 AM,23.004,172.2,,,,,
5152,06/10/22 07:30:00 AM,23.004,161.5,,,,,
5153,06/10/22 07:40:00 AM,23.004,473.6,,,,,
5154,06/10/22 07:50:00 AM,23.004,376.7,,,,,
5155,06/10/22 08:00:00 AM,23.004,312.2,,,,,
5156,06/10/22 08:10:00 AM,23.100,236.8,,,,,
5157,06/10/22 08:20:00 AM,23.100,247.6,,,,,
5158,06/10/22 08:30:00 AM,23.100,226.0,,,,,
5159,06/10/22 08:40:00 AM,23.100,226.0,,,,,
5160,06/10/22 08:50:00 AM,23.100,462.9,,,,,
5161,06/10/22 09:00:00 AM,23.100,419.8,,,,,
5162,06/10/22 09:10:00 AM,23.100,473.6,,,,,
5163,06/10/22 09:20:00 AM,23.100,549.0,,,,,
5164,06/10/22 09:30:00 AM,23.100,721.2,,,,,
5165,06/10/22 09:40:00 AM,23.100,452.1,,,,,
5166,06/10/22 09:50:00 AM,23.196,473.6,,,,,
5167,06/10/22 10:00:00 AM,23.100,505.9,,,,,
5168,06/10/22 10:10:00 AM,23.196,495.1,,,,,
5169,06/10/22 10:20:00 AM,23.196,742.7,,,,,
5170,06/10/22 10:30:00 AM,23.196,592.0,,,,,
5171,06/10/22 10:40:00 AM,23.292,1001.0,,,,,
5172,06/10/22 10:50:00 AM,23.292,1054.9,,,,,
5173,06/10/22 11:00:00 AM,23.292,1022.6,,,,,
5174,06/10/22 11:10:00 AM,23.292,1033.3,,,,,
5175,06/10/22 11:20:00 AM,23.388,947.2,,,,,
5176,06/10/22 11:30:00 AM,23.388,1011.8,,,,,
5177,06/10/22 11:40:00 AM,23.581,11022.3,,,,,
5178,06/10/22 11:50:00 AM,23.484,1184.0,,,,,
5179,06/10/22 12:00:00 PM,23.484,1001.0,,,,,
5180,06/10/22 12:10:00 PM,23.484,968.8,,,,,
5181,06/10/22 12:20:00 PM,23.484,871.9,,,,,
5182,06/10/22 12:30:00 PM,23.484,1151.7,,,,,
5183,06/10/22 12:40:00 PM,23.484,1119.5,,,,,
5184,06/10/22 12:50:00 PM,23.581,1076.4,,,,,
5185,06/10/22 01:00:00 PM,23.581,1205.6,,,,,
5186,06/10/22 01:10:00 PM,23.581,1722.2,,,,,
5187,06/10/22 01:20:00 PM,23.581,1463.9,,,,,
5188,06/10/22 01:30:00 PM,23.677,1334.7,,,,,
5189,06/10/22 01:40:00 PM,23.581,1001.0,,,,,
5190,06/10/22 01:50:00 PM,23.677,1184.0,,,,,
5191,06/10/22 02:00:00 PM,23.581,1130.2,,,,,
5192,06/10/22 02:10:00 PM,23.677,1463.9,,,,,
5193,06/10/22 02:20:00 PM,23.773,1377.8,,,,,
5194,06/10/22 02:30:00 PM,23.677,925.7,,,,,
5195,06/10/22 02:40:00 PM,23.677,1377.8,,,,,
5196,06/10/22 02:50:00 PM,23.773,914.9,,,,,
5197,06/10/22 03:00:00 PM,23.773,775.0,,,,,
5198,06/10/22 03:10:00 PM,23.773,2497.2,,,,,
5199,06/10/22 03:20:00 PM,23.773,1011.8,,,,,
5200,06/10/22 03:30:00 PM,23.677,699.7,,,,,
5201,06/10/22 03:40:00 PM,23.773,699.7,,,,,
5202,06/10/22 03:50:00 PM,23.773,635.1,,,,,
5203,06/10/22 04:00:00 PM,23.677,731.9,,,,,
5204,06/10/22 04:10:00 PM,23.773,559.7,,,,,
5205,06/10/22 04:20:00 PM,23.773,333.7,,,,,
5206,06/10/22 04:30:00 PM,23.773,581.3,,,,,
5207,06/10/22 04:40:00 PM,23.773,538.2,,,,,
5208,06/10/22 04:50:00 PM,23.773,150.7,,,,,
5209,06/10/22 05:00:00 PM,23.773,129.2,,,,,
5210,06/10/22 05:10:00 PM,23.773,86.1,,,,,
5211,06/10/22 05:20:00 PM,23.773,75.3,,,,,
5212,06/10/22 05:30:00 PM,23.773,53.8,,,,,
5213,06/10/22 05:40:00 PM,23.773,32.3,,,,,
5214,06/10/22 05:50:00 PM,23.773,10.8,,,,,
5215,06/10/22 06:00:00 PM,23.773,0.0,,,,,
5216,06/10/22 06:10:00 PM,23.773,0.0,,,,,
5217,06/10/22 06:20:00 PM,23.773,0.0,,,,,
5218,06/10/22 06:30:00 PM,23.773,0.0,,,,,
5219,06/10/22 06:40:00 PM,23.773,0.0,,,,,
5220,06/10/22 06:50:00 PM,23.773,0.0,,,,,
5221,06/10/22 07:00:00 PM,23.677,0.0,,,,,
5222,06/10/22 07:10:00 PM,23.677,0.0,,,,,
5223,06/10/22 07:20:00 PM,23.677,0.0,,,,,
5224,06/10/22 07:30:00 PM,23.677,0.0,,,,,
5225,06/10/22 07:40:00 PM,23.677,0.0,,,,,
5226,06/10/22 07:50:00 PM,23.677,0.0,,,,,
5227,06/10/22 08:00:00 PM,23.677,0.0,,,,,
5228,06/10/22 08:10:00 PM,23.581,0.0,,,,,
5229,06/10/22 08:20:00 PM,23.581,0.0,,,,,
5230,06/10/22 08:30:00 PM,23.581,0.0,,,,,
5231,06/10/22 08:40:00 PM,23.581,0.0,,,,,
5232,06/10/22 08:50:00 PM,23.581,0.0,,,,,
5233,06/10/22 09:00:00 PM,23.581,0.0,,,,,
5234,06/10/22 09:10:00 PM,23.581,0.0,,,,,
5235,06/10/22 09:20:00 PM,23.581,0.0,,,,,
5236,06/10/22 09:30:00 PM,23.581,0.0,,,,,
5237,06/10/22 09:40:00 PM,23.581,0.0,,,,,
5238,06/10/22 09:50:00 PM,23.581,0.0,,,,,
5239,06/10/22 10:00:00 PM,23.581,0.0,,,,,
5240,06/10/22 10:10:00 PM,23.581,0.0,,,,,
5241,06/10/22 10:20:00 PM,23.581,0.0,,,,,
5242,06/10/22 10:30:00 PM,23.581,0.0,,,,,
5243,06/10/22 10:40:00 PM,23.484,0.0,,,,,
5244,06/10/22 10:50:00 PM,23.484,0.0,,,,,
5245,06/10/22 11:00:00 PM,23.484,0.0,,,,,
5246,06/10/22 11:10:00 PM,23.484,0.0,,,,,
5247,06/10/22 11:20:00 PM,23.484,0.0,,,,,
5248,06/10/22 11:30:00 PM,23.484,0.0,,,,,
5249,06/10/22 11:40:00 PM,23.484,0.0,,,,,
5250,06/10/22 11:50:00 PM,23.484,0.0,,,,,
5251,06/11/22 12:00:00 AM,23.484,0.0,,,,,
5252,06/11/22 12:10:00 AM,23.484,0.0,,,,,
5253,06/11/22 12:20:00 AM,23.484,0.0,,,,,
5254,06/11/22 12:30:00 AM,23.484,0.0,,,,,
5255,06/11/22 12:40:00 AM,23.484,0.0,,,,,
5256,06/11/22 12:50:00 AM,23.484,0.0,,,,,
5257,06/11/22 01:00:00 AM,23.484,0.0,,,,,
5258,06/11/22 01:10:00 AM,23.484,0.0,,,,,
5259,06/11/22 01:20:00 AM,23.388,0.0,,,,,
5260,06/11/22 01:30:00 AM,23.388,0.0,,,,,
5261,06/11/22 01:40:00 AM,23.388,0.0,,,,,
5262,06/11/22 01:50:00 AM,23.388,0.0,,,,,
5263,06/11/22 02:00:00 AM,23.388,0.0,,,,,
5264,06/11/22 02:10:00 AM,23.388,0.0,,,,,
5265,06/11/22 02:20:00 AM,23.388,0.0,,,,,
5266,06/11/22 02:30:00 AM,23.388,0.0,,,,,
5267,06/11/22 02:40:00 AM,23.388,0.0,,,,,
5268,06/11/22 02:50:00 AM,23.292,0.0,,,,,
5269,06/11/22 03:00:00 AM,23.292,0.0,,,,,
5270,06/11/22 03:10:00 AM,23.388,0.0,,,,,
5271,06/11/22 03:20:00 AM,23.292,0.0,,,,,
5272,06/11/22 03:30:00 AM,23.292,0.0,,,,,
5273,06/11/22 03:40:00 AM,23.292,0.0,,,,,
5274,06/11/22 03:50:00 AM,23.292,0.0,,,,,
5275,06/11/22 04:00:00 AM,23.292,0.0,,,,,
5276,06/11/22 04:10:00 AM,23.196,0.0,,,,,
5277,06/11/22 04:20:00 AM,23.196,0.0,,,,,
5278,06/11/22 04:30:00 AM,23.196,0.0,,,,,
5279,06/11/22 04:40:00 AM,23.196,0.0,,,,,
5280,06/11/22 04:50:00 AM,23.196,0.0,,,,,
5281,06/11/22 05:00:00 AM,23.196,0.0,,,,,
5282,06/11/22 05:10:00 AM,23.196,0.0,,,,,
5283,06/11/22 05:20:00 AM,23.196,0.0,,,,,
5284,06/11/22 05:30:00 AM,23.196,0.0,,,,,
5285,06/11/22 05:40:00 AM,23.196,0.0,,,,,
5286,06/11/22 05:50:00 AM,23.196,0.0,,,,,
5287,06/11/22 06:00:00 AM,23.196,0.0,,,,,
5288,06/11/22 06:10:00 AM,23.196,0.0,,,,,
5289,06/11/22 06:20:00 AM,23.196,10.8,,,,,
5290,06/11/22 06:30:00 AM,23.196,32.3,,,,,
